:START_ID,:END_ID
2191269,2055131
2611398,2055131
229608,2055131
829182,2055131
1011605,2055131
1569744,2055131
971530,2055131
1279478,2488918
1086291,2488918
2189293,2488918
29252,2488918
537022,2488918
630349,2488918
1059245,2488918
197937,2488918
584892,2488918
1772942,2167410
272482,2167410
428279,2167410
2035692,2167410
2393667,2167410
1369908,2167410
2080703,2167410
1398923,2167410
2122008,2167410
755536,2517906
334097,2517906
1262338,2517906
1189994,2517906
2750485,2517906
521334,2517906
1215783,2517906
2545489,2517906
2609577,2517906
2051582,2517906
2019280,2517906
1527077,2517906
2060028,2517906
80814,1311062
1433034,1311062
170553,1311062
1249044,1311062
1776749,1311062
2452547,1311062
1602868,1311062
575230,1311062
1143971,1311062
1028861,496409
2689558,496409
513150,496409
210290,496409
1775644,496409
1573925,496409
2808960,496409
1775500,941070
2144543,941070
1319172,941070
2362002,941070
2507411,941070
209193,941070
1028861,941070
1509880,941070
57732,941070
300514,941070
2210122,941070
929289,941070
390342,941070
1892786,1458775
1633593,1458775
2356279,1458775
926462,1458775
889328,1458775
30805,1458775
1251251,1458775
2385377,1458775
2218489,1458775
588050,1458775
769404,1458775
592315,1458775
2349932,1458775
464164,1458775
2512959,1458775
1522944,1458775
1528524,2074173
2021057,2074173
2308854,2074173
761629,2074173
2215877,2074173
1744886,2074173
2373080,2074173
836517,2074173
1589849,2074173
1564775,2074173
1256915,2074173
367406,2074173
2165567,2808073
514601,2808073
2035662,2808073
2818919,2808073
1486855,2808073
2191890,2808073
2070670,2808073
1199862,2808073
467615,2808073
2611398,2808073
2620634,2808073
104687,2808073
2083081,124812
2309979,124812
102585,124812
2469306,124812
178510,124812
370058,124812
2681195,124812
2490014,124812
1293901,124812
2404274,124812
1513572,124812
2644930,124812
93729,457205
2717506,457205
678734,457205
2289784,457205
1615018,457205
893635,457205
97307,2096517
2253487,2096517
1435689,2096517
1361609,2096517
845325,2096517
2201182,2096517
2134308,2096517
840291,2096517
2016319,2096517
71530,31241
1334721,31241
31714,31241
2263054,31241
548920,31241
2299050,31241
2169862,31241
1554445,31241
1930358,31241
1953544,31241
1735323,1128220
42582,1128220
1049288,1128220
993210,1128220
222551,1128220
1890590,1128220
2021535,1128220
132781,1128220
1672052,1128220
2375776,1128220
1970936,1128220
1961883,1128220
2587377,1327898
880769,1327898
179646,1327898
2301620,1327898
405831,1327898
2697856,1327898
784251,1327898
2253408,1327898
1267545,1327898
1699989,1327898
125251,1327898
833598,1119651
127850,1119651
2634974,1119651
127962,1119651
1825931,1119651
798747,1119651
185487,1119651
2253487,1119651
1961470,1119651
2505634,1119651
1992385,1119651
2665534,1159821
1107525,1159821
167344,1159821
1663294,1159821
773165,1159821
1600849,1159821
1127481,1159821
281192,1159821
2644868,1159821
229883,1159821
1819698,1159821
549405,1159821
1755998,1159821
129419,1159821
1504572,531721
2138423,531721
1415147,531721
2418727,531721
81759,531721
2530624,531721
1301396,531721
699714,531721
124812,531721
2587070,2701423
2692522,2701423
2764108,2701423
905704,2701423
1477760,2701423
1990116,2701423
86950,2701423
1300331,2701423
2642427,1303345
1653296,1303345
2301207,1303345
1097805,1303345
1890753,1303345
2155622,1303345
2294266,1303345
114000,945706
530237,945706
1296678,945706
1044196,945706
2722059,945706
606586,945706
377093,945706
1233331,945706
1751888,2739947
1458610,2739947
150869,2739947
2452745,2739947
2480795,2739947
2466559,2739947
1200284,2739947
2238713,2739947
1199862,2017525
2712249,2017525
2583511,2017525
1702342,2017525
481570,2017525
2312973,2017525
504506,2017525
1556670,1840279
1633395,1840279
125251,1840279
1720628,1840279
1768450,1840279
2267484,1840279
2151129,1840279
1404358,1840279
1777469,1840279
366031,1840279
2728016,1840279
855839,1840279
1509694,1840279
2407194,1840279
434999,1840279
2052857,1124365
1389503,1124365
2073198,1124365
1410279,1124365
472858,1124365
1134103,1124365
1544121,1124365
1097427,1124365
